name,isin,type,dtcreated
Fresenius SE & Co. KGaA,DE0005785604,0,2015-02-25 07:00:27
Fresenius SE & Co. KGaA,DE0005785604,0,2015-02-25 07:00:27
Fresenius Medical Care AG & Co. KGaA,DE0005785802,0,2015-02-25 07:00:23
Fresenius Medical Care AG & Co. KGaA,DE0005785802,0,2015-02-25 07:00:23
Apetit Oyj,FI0009003503,0,2015-02-25 08:00:00
A.P. Møller - Mærsk A/S,DK0010244425,0,2015-02-25 08:06:45
F-Secure Oyj,FI0009801310,0,2015-02-25 08:15:00
UPM-Kymmene Oyj,FI0009005987,0,2015-02-25 09:00:02
CTS Eventim AG & Co. KGaA,DE0005470306,0,2015-02-25 09:37:31
CTS Eventim AG & Co. KGaA,DE0005470306,0,2015-02-25 09:37:31
Realkredit Danmark A/S,DK0002200435,0,2015-02-25 09:59:14
Olvi Oyj,FI0009900401,0,2015-02-25 10:41:08
Coloplast A/S,DK0060448595,0,2015-02-25 13:15:31
ZetaDisplay AB (publ),SE0001105511,0,2015-02-25 13:28:38
DVB Bank SE,XS1433231377,0,2015-02-25 14:22:36
DVB Bank SE,XS1433231377,0,2015-02-25 14:22:36
Matas A/S,DK0060497295,0,2015-02-25 14:22:57
Raisio,FI0009800395,0,2015-02-25 15:10:33
Rigas kugu buvetava,LV0000100378,0,2015-02-25 15:43:30
GN Store Nord A/S,DK0010272632,0,2015-02-25 15:50:39
Marel hf.,IS0000000388,0,2015-02-25 16:42:44
primion Technology AG,DE0005117006,0,2015-02-25 20:19:13
Latvijas kugnieciba,LV0000101103,0,2015-02-26 08:07:32
Cramo Oyj,FI0009900476,0,2015-02-26 08:30:00
Ventspils nafta,LV0000100816,0,2015-02-26 08:55:12
Marel hf.,IS0000000388,0,2015-02-26 09:55:38
GERRY WEBER INTERNATIONAL AG,DE000A255G36,0,2015-02-26 11:10:08
GERRY WEBER INTERNATIONAL AG,DE000A255G36,0,2015-02-26 11:10:08
Zealand Pharma A/S,DK0060257814,0,2015-02-26 11:48:32
Aktia Pankki Oyj,FI4000058870,0,2015-02-26 12:00:00
Realkredit Danmark A/S,DK0002200435,0,2015-02-26 13:05:00
Danske Bank A/S,DK0010274414,0,2015-02-26 13:05:00
DEUTZ AG,DE0006305006,0,2015-02-26 13:40:49
DEUTZ AG,DE0006305006,0,2015-02-26 13:40:49
Metsäliitto Osuuskunta,FI0002001611,0,2015-02-26 13:46:00
Tecnotree Oyj,FI0009010227,0,2015-02-26 14:20:00
R. Stahl AG,DE000A1PHBB5,0,2015-02-26 14:45:06
R. Stahl AG,DE000A1PHBB5,0,2015-02-26 14:45:06
Íbúðalánasjóður,IS0000001113,0,2015-02-26 14:55:30
Saldus mežrupnieciba,LV0000100154,0,2015-02-26 14:58:31
Saldus mežrupnieciba,LV0000100154,0,2015-02-26 14:58:41
NunaMinerals A/S,DK0016190986,0,2015-02-26 15:02:14
Cavotec SA,CH0136071542,0,2015-02-26 15:10:00
Cavotec SA,CH0136071542,0,2015-02-26 15:10:00
Century Aluminum Company,IS0000014884,0,2015-02-26 15:38:30
Rigas kugu buvetava,LV0000100378,0,2015-02-26 16:29:31
Højgaard Holding A/S,DK0010255975,0,2015-02-26 16:48:41
Alphaform AG,DE0005487953,0,2015-02-26 17:12:36
Alphaform AG,DE0005487953,0,2015-02-26 17:12:36
Topdanmark A/S,DK0060477503,0,2015-02-26 17:19:21
Nexus AG,DE0005220909,0,2015-02-26 17:52:31
Nexus AG,DE0005220909,0,2015-02-26 17:52:31
1&1 Drillisch Aktiengesellschaft,DE0005545503,0,2015-02-26 17:56:33
1&1 Drillisch Aktiengesellschaft,DE0005545503,0,2015-02-26 17:56:33
FRIWO AG,DE0006201106,0,2015-02-26 18:26:48
Nexus AG,DE0005220909,0,2015-02-26 19:41:27
Nexus AG,DE0005220909,0,2015-02-26 19:41:27
Airbus SE,NL0000235190,0,2015-02-27 07:00:04
Airbus SE,NL0000235190,0,2015-02-27 07:00:04
ISRA VISION AG,DE0005488100,0,2015-02-27 07:59:14
ISRA VISION AG,DE0005488100,0,2015-02-27 07:59:14
Net Entertainment,SE0005876943,0,2015-02-27 08:30:01
Teleste,FI0009007728,0,2015-02-27 08:30:02
Nykredit Realkredit A/S,DK0002300573,0,2015-02-27 08:53:21
Viking Line,FI0009005250,0,2015-02-27 09:20:00
Finnlines,FI0009003644,0,2015-02-27 09:26:30
Panostaja Oyj,FI0009800361,0,2015-02-27 10:00:01
Pelikan Group GmbH,DE0006053101,0,2015-02-27 10:44:40
Pelikan Group GmbH,DE0006053101,0,2015-02-27 10:44:40
Solar A/S,DK0010274844,0,2015-02-27 10:49:41
Ringkjøbing Landbobank A/S,NO0010398159,0,2015-02-27 11:33:46
Per Aarsleff A/S,DK0010243450,0,2015-02-27 11:49:56
BRFKredit a/s,DK0002100130,0,2015-02-27 11:59:13
Saldus mežrupnieciba,LV0000100154,0,2015-02-27 12:37:31
Saldus mežrupnieciba,LV0000100154,0,2015-02-27 12:44:05
Heidelberger Druckmaschinen AG,DE0007314007,0,2015-02-27 13:19:54
Heidelberger Druckmaschinen AG,DE0007314007,0,2015-02-27 13:19:54
Realkredit Danmark A/S,DK0002200435,0,2015-02-27 14:00:35
init innovation in traffic systems SE,DE0005759807,0,2015-02-27 14:02:57
init innovation in traffic systems SE,DE0005759807,0,2015-02-27 14:02:57
Nykredit Realkredit A/S,DK0002300573,0,2015-02-27 14:11:58
Totalkredit A/S,DK0004700580,0,2015-02-27 14:16:45
Pelikan Group GmbH,DE0006053101,0,2015-02-27 14:18:51
Pelikan Group GmbH,DE0006053101,0,2015-02-27 14:18:51
Santa Fe Group,DK0010006329,0,2015-02-27 14:46:06
A.P. Møller - Mærsk A/S,DK0010244425,0,2015-02-27 15:45:49
A.P. Møller - Mærsk A/S,DK0010244425,0,2015-02-27 15:47:36
Latvijas balzams,LV0000100808,0,2015-02-27 16:48:00
Marel hf.,IS0000000388,0,2015-02-27 17:08:48
Latvijas balzams,LV0000100808,0,2015-02-27 17:15:03
MME MOVIEMENT AG,DE0005761159,0,2015-02-27 17:57:27
MME MOVIEMENT AG,DE0005761159,0,2015-02-27 17:57:27
RWE Aktiengesellschaft,DE0007037129,0,2015-03-01 12:32:19
RWE Aktiengesellschaft,DE0007037129,0,2015-03-01 12:32:19
Energiedienst Holding AG,CH0039651184,0,2015-03-02 06:19:01
LifeWatch AG,CH0012815459,0,2015-03-02 07:00:09
LifeWatch AG,CH0012815459,0,2015-03-02 07:00:09
Genmab A/S,DK0010272202,0,2015-03-02 07:26:10
ElringKlinger AG,DE0007856023,0,2015-03-02 07:39:19
ElringKlinger AG,DE0007856023,0,2015-03-02 07:39:19
Vostok New Ventures Ltd.,SE0005191475,0,2015-03-02 08:00:02
Karolinska Development AB,SE0002190926,0,2015-03-02 08:00:03
Valoe Oyj,FI0009006951,0,2015-03-02 08:30:01
Deutsche Cannabis AG,DE000A0BVVK7,0,2015-03-02 08:59:53
BRFKredit a/s,DK0002100130,0,2015-03-02 09:18:26
Realkredit Danmark A/S,DK0002200435,0,2015-03-02 10:07:15
A.P. Møller - Mærsk A/S,DK0010244425,0,2015-03-02 10:33:27
A.P. Møller - Mærsk A/S,DK0010244425,0,2015-03-02 10:53:30
DVB Bank SE,XS1433231377,0,2015-03-02 11:03:53
DVB Bank SE,XS1433231377,0,2015-03-02 11:03:53
YIT,FI0009800643,0,2015-03-02 11:30:00
Bilia AB,SE0000102295,0,2015-03-02 11:56:15
Nykredit Realkredit A/S,DK0002300573,0,2015-03-02 12:00:00
Teleste,FI0009007728,0,2015-03-02 12:00:00
Totalkredit A/S,DK0004700580,0,2015-03-02 12:00:01
Teleste,FI0009007728,0,2015-03-02 12:10:00
ad pepper media International N.V.,NL0000238145,0,2015-03-02 12:28:39
ad pepper media International N.V.,NL0000238145,0,2015-03-02 12:28:39
NKT Holding A/S,DK0010287663,0,2015-03-02 13:55:40
init innovation in traffic systems SE,DE0005759807,0,2015-03-02 14:08:59
init innovation in traffic systems SE,DE0005759807,0,2015-03-02 14:08:59
Dalhoff Larsen & Horneman A/S,DK0060038933,0,2015-03-02 15:11:04
NASDAQ OMX Helsinki Oy,SE0001322157,0,2015-03-02 15:15:00
Vitec Software Group AB,SE0000514630,0,2015-03-02 15:30:00
Ixonos,FI0009008007,0,2015-03-02 16:00:00
Atlantic Petroleum P/F,FO000A0DN9X4,0,2015-03-02 17:40:31
HIGHLIGHT COMMUNICATIONS AG,CH0006539198,0,2015-03-02 19:18:51
HIGHLIGHT COMMUNICATIONS AG,CH0006539198,0,2015-03-02 19:18:51
Heidelberger Druckmaschinen AG,DE0007314007,0,2015-03-03 06:01:42
Heidelberger Druckmaschinen AG,DE0007314007,0,2015-03-03 06:01:42
Jungfraubahn Holding AG,CH0017875789,0,2015-03-03 07:00:21
Jungfraubahn Holding AG,CH0017875789,0,2015-03-03 07:00:21
Ixonos,FI0009008007,0,2015-03-03 08:15:00
Wirecard AG,DE0007472060,0,2015-03-03 08:36:51
Wirecard AG,DE0007472060,0,2015-03-03 08:36:51
Spar Nord Bank A/S,DK0060036564,0,2015-03-03 08:55:02
VBH Holding GmbH,DE000A161002,0,2015-03-03 08:56:48
VBH Holding GmbH,DE000A161002,0,2015-03-03 08:56:48
REALTECH AG,DE0007008906,0,2015-03-03 10:17:43
REALTECH AG,DE0007008906,0,2015-03-03 10:17:43
YIT,FI0009800643,0,2015-03-03 10:30:00
Zealand Pharma A/S,DK0060257814,0,2015-03-03 10:32:13
Totalkredit A/S,DK0004700580,0,2015-03-03 11:17:00
Nykredit Realkredit A/S,DK0002300573,0,2015-03-03 11:17:00
Homag Group AG,DE0005297204,0,2015-03-03 12:36:40
Homag Group AG,DE0005297204,0,2015-03-03 12:36:40
SATO Oyj,FI0009011688,0,2015-03-03 12:57:11
Ixonos,FI0009008007,0,2015-03-03 14:00:00
First Sensor AG,DE0007201907,0,2015-03-03 15:25:08
First Sensor AG,DE0007201907,0,2015-03-03 15:25:08
Arion banki hf.,IS0000021186,0,2015-03-03 16:17:39
TDC A/S,DK0010253335,0,2015-03-03 16:27:10
Orava Asuntorahasto Oyj,FI4000068614,0,2015-03-03 16:30:00
update software AG,AT0000747555,0,2015-03-03 16:33:09
Trainers' House Oyj,FI0009008122,0,2015-03-03 16:45:00
MBB SE,DE000A0ETBQ4,0,2015-03-03 17:26:09
MBB SE,DE000A0ETBQ4,0,2015-03-03 17:26:09
Veloxis Pharmaceuticals A/S,DK0060048148,0,2015-03-03 17:42:51
Solar-Fabrik Aktiengesellschaft für Produktion und Vertrieb von solartechnischen Produkten,DE0006614712,0,2015-03-03 17:59:37
Solar-Fabrik Aktiengesellschaft für Produktion und Vertrieb von solartechnischen Produkten,DE0006614712,0,2015-03-03 17:59:37
DF Deutsche Forfait AG,DE000A2AA204,0,2015-03-03 19:48:07
DEMIRE Deutsche Mittelstand Real Estate AG,DE000A0XFSF0,0,2015-03-03 20:56:55
DEMIRE Deutsche Mittelstand Real Estate AG,DE000A0XFSF0,0,2015-03-03 20:56:55
Dovre Group Oyj,FI0009008098,0,2015-03-04 08:00:02
Santa Fe Group,DK0010006329,0,2015-03-04 08:23:17
Lundin Petroleum AB,SE0000825820,0,2015-03-04 08:31:07
YIT,FI0009800643,0,2015-03-04 09:00:01
Panostaja Oyj,FI0009800361,0,2015-03-04 09:00:00
EXINI Diagnostics AB,SE0001810284,0,2015-03-04 12:18:39
Hansa Group AG,DE0007608606,0,2015-03-04 12:23:27
Caverion Oyj,FI4000062781,0,2015-03-04 13:15:00
Rigas kugu buvetava,LV0000100378,0,2015-03-04 13:58:03
SMT Scharf AG,DE0005751986,0,2015-03-04 14:55:12
SMT Scharf AG,DE0005751986,0,2015-03-04 14:55:12
Eolus Vind AB,SE0002109330,0,2015-03-04 15:00:00
TDC A/S,DK0010253335,0,2015-03-04 15:43:56
Santa Fe Group,DK0010006329,0,2015-03-04 15:45:15
Danske Bank A/S,DK0010274414,0,2015-03-04 16:51:13
Landsbankinn hf.,IS0000023489,0,2015-03-04 16:57:48
Hansa Group AG,DE0007608606,0,2015-03-04 16:58:54
GFT Technologies SE,DE0005800601,0,2015-03-04 17:43:18
GFT Technologies SE,DE0005800601,0,2015-03-04 17:43:18
Marel hf.,IS0000000388,0,2015-03-04 20:29:35
Marel hf.,IS0000000388,0,2015-03-04 20:53:57
Francotyp-Postalia Holding AG,DE000FPH9000,0,2015-03-05 06:26:45
Francotyp-Postalia Holding AG,DE000FPH9000,0,2015-03-05 06:26:45
ACRON HELVETIA VII Immobilien AG,CH0049813634,0,2015-03-05 07:00:17
ACRON HELVETIA II Immobilien AG,CH0021190589,0,2015-03-05 07:00:30
ACRON HELVETIA III Immobilien AG,CH0025217453,0,2015-03-05 07:00:21
Orad Hi-Tec Systems Ltd,IL0010838071,0,2015-03-05 08:30:11
Orad Hi-Tec Systems Ltd,IL0010838071,0,2015-03-05 08:30:11
Tecnotree Oyj,FI0009010227,0,2015-03-05 08:50:00
Tecnotree Oyj,FI0009010227,0,2015-03-05 08:50:00
Sydbank A/S,DK0010311471,0,2015-03-05 08:57:18
Raute Oyj,FI0009004741,0,2015-03-05 09:15:00
Realkredit Danmark A/S,DK0002200435,0,2015-03-05 09:47:59
A.P. Møller - Mærsk A/S,DK0010244425,0,2015-03-05 10:48:33
TDC A/S,DK0010253335,0,2015-03-05 11:36:44
SimCorp A/S,DK0016026164,0,2015-03-05 13:05:12
Grønlandsbanken A/S,DK0010230630,0,2015-03-05 14:28:55
Rigas kugu buvetava,LV0000100378,0,2015-03-05 14:30:28
Panostaja Oyj,FI0009800361,0,2015-03-05 15:45:00
Olainfarm,LV0000100501,0,2015-03-05 16:00:47
SNP Schneider-Neureither & Partner SE,DE0007203705,0,2015-03-05 17:18:04
SNP Schneider-Neureither & Partner SE,DE0007203705,0,2015-03-05 17:18:04
SNP Schneider-Neureither & Partner SE,DE0007203705,0,2015-03-05 18:39:10
SNP Schneider-Neureither & Partner SE,DE0007203705,0,2015-03-05 18:39:10
DF Deutsche Forfait AG,DE000A2AA204,0,2015-03-05 18:46:41
TDC A/S,DK0010253335,0,2015-03-05 19:00:30
Homag Group AG,DE0005297204,0,2015-03-05 19:20:07
Homag Group AG,DE0005297204,0,2015-03-05 19:20:07
POLIS Immobilien AG,DE0006913304,0,2015-03-05 19:51:03
POLIS Immobilien AG,DE0006913304,0,2015-03-05 19:51:03
Orava Asuntorahasto Oyj,FI4000068614,0,2015-03-05 21:30:00
Goldbach Group AG,CH0004870942,0,2015-03-06 07:00:08
Goldbach Group AG,CH0004870942,0,2015-03-06 07:00:08
Goldbach Group AG,CH0004870942,0,2015-03-06 07:05:12
Goldbach Group AG,CH0004870942,0,2015-03-06 07:05:12
Raisio,FI0009800395,0,2015-03-06 08:16:23
MAX Automation SE,DE000A2DA588,0,2015-03-06 08:30:51
Lundin Petroleum AB,SE0000825820,0,2015-03-06 08:38:10
Doro AB,SE0000215493,0,2015-03-06 09:00:00
Klassik Radio AG,DE0007857476,0,2015-03-06 10:14:01
Alm. Brand A/S,DK0015250344,0,2015-03-06 10:18:07
Nordeka,LV0000100915,0,2015-03-06 10:54:05
Nykredit Realkredit A/S,DK0002300573,0,2015-03-06 13:00:06
Asian Bamboo AG,DE000A0M6M79,0,2015-03-06 14:00:07
Asian Bamboo AG,DE000A0M6M79,0,2015-03-06 14:00:07
ALLGEIER SE,DE000A2GS633,0,2015-03-06 16:13:20
Icelandair Group hf.,IS0000013464,0,2015-03-06 16:46:10
ALLGEIER SE,DE000A2GS633,0,2015-03-06 18:12:17
KOFIBA-Kommunalfinanzierungsbank GmbH,DE000DXA0SM3,0,2015-03-06 18:45:44
Deutsche Pfandbriefbank AG,DE0008019001,0,2015-03-06 20:13:14
Deutsche Pfandbriefbank AG,DE0008019001,0,2015-03-06 20:13:14
Singulus Technologies AG,DE000A1681X5,0,2015-03-07 18:41:09
Singulus Technologies AG,DE000A1681X5,0,2015-03-07 18:41:09
Leclanché SA,CH0110303119,0,2015-03-09 07:00:08
Leclanché SA,CH0110303119,0,2015-03-09 07:00:08
Mikron Holding AG,CH0003390066,0,2015-03-09 07:00:14
Mikron Holding AG,CH0003390066,0,2015-03-09 07:00:14
Mikron Holding AG,CH0003390066,0,2015-03-09 07:00:14
Mikron Holding AG,CH0003390066,0,2015-03-09 07:00:14
RTX,DK0010267129,0,2015-03-09 07:53:35
Vostok New Ventures Ltd.,SE0005191475,0,2015-03-09 08:00:04
ENCAVIS AG,DE0006095003,0,2015-03-09 10:06:31
ENCAVIS AG,DE0006095003,0,2015-03-09 10:06:31
Nykredit Realkredit A/S,DK0002300573,0,2015-03-09 10:43:00
Totalkredit A/S,DK0004700580,0,2015-03-09 10:43:00
DFDS A/S,NO0010643281,0,2015-03-09 11:27:56
Realkredit Danmark A/S,DK0002200435,0,2015-03-09 11:50:03
TDC A/S,DK0010253335,0,2015-03-09 12:00:05
BRFKredit a/s,DK0002100130,0,2015-03-09 12:39:47
Panostaja Oyj,FI0009800361,0,2015-03-09 13:00:00
mybet Holding SE,DE000A2LQ009,0,2015-03-09 13:09:32
mybet Holding SE,DE000A2LQ009,0,2015-03-09 13:09:32
OHB SE,DE0005936124,0,2015-03-09 13:12:45
OHB SE,DE0005936124,0,2015-03-09 13:12:45
KAP AG,DE0006208408,0,2015-03-09 13:14:42
Alm. Brand A/S,DK0015250344,0,2015-03-09 13:37:31
Alm. Brand A/S,DK0015250344,0,2015-03-09 13:46:23
Panostaja Oyj,FI0009800361,0,2015-03-09 14:00:00
Ixonos,FI0009008007,0,2015-03-09 14:15:00
Orkuveita Reykjavíkur,IS0000010775,0,2015-03-09 14:37:34
Ixonos,FI0009008007,0,2015-03-09 15:30:00
Panamax Aktiengesellschaft,DE000A1R1C81,0,2015-03-09 15:35:34
Tecnotree Oyj,FI0009010227,0,2015-03-09 16:50:00
Finnlines,FI0009003644,0,2015-03-09 17:00:28
Software AG,DE000A2GS401,0,2015-03-09 17:17:34
Software AG,DE000A2GS401,0,2015-03-09 17:17:34
DMG MORI AKTIENGESELLSCHAFT,DE0005878003,0,2015-03-09 17:35:49
DMG MORI AKTIENGESELLSCHAFT,DE0005878003,0,2015-03-09 17:35:49
Goldbach Group AG,CH0004870942,0,2015-03-10 07:00:07
Goldbach Group AG,CH0004870942,0,2015-03-10 07:00:07
AEVIS VICTORIA SA,CH0478634105,0,2015-03-10 07:00:08
AEVIS VICTORIA SA,CH0478634105,0,2015-03-10 07:00:08
AEVIS VICTORIA SA,CH0478634105,0,2015-03-10 07:00:08
Peach Property Group AG,CH0118530366,0,2015-03-10 07:02:08
Peach Property Group AG,CH0118530366,0,2015-03-10 07:02:08
Constantin Medien AG,DE0009147207,0,2015-03-10 08:02:58
Constantin Medien AG,DE0009147207,0,2015-03-10 08:02:58
MBB SE,DE000A0ETBQ4,0,2015-03-10 11:39:16
MBB SE,DE000A0ETBQ4,0,2015-03-10 11:39:16
Wacker Chemie AG,DE000WCH8881,0,2015-03-10 13:50:33
Wacker Chemie AG,DE000WCH8881,0,2015-03-10 13:50:33
Nordeka,LV0000100915,0,2015-03-10 14:33:37
Drägerwerk AG & Co. KGaA,DE0005550602,0,2015-03-10 14:34:57
Drägerwerk AG & Co. KGaA,DE0005550602,0,2015-03-10 14:34:57
Biohit Oyj,FI0009005482,0,2015-03-10 14:45:00
Grønlandsbanken A/S,DK0010230630,0,2015-03-10 15:45:27
Drägerwerk AG & Co. KGaA,DE0005550602,0,2015-03-10 18:01:10
Drägerwerk AG & Co. KGaA,DE0005550602,0,2015-03-10 18:01:10
Nürnberger Beteiligungs- Aktiengesellschaft,DE0008435967,0,2015-03-10 18:02:28
Martela Oyj,FI0009900385,0,2015-03-10 18:25:14
Ultrasonic AG,DE000A1KREX3,0,2015-03-10 19:01:40
Ultrasonic AG,DE000A1KREX3,0,2015-03-10 19:01:40
ADLER Real Estate AG,DE0005008007,0,2015-03-10 21:56:45
ADLER Real Estate AG,DE0005008007,0,2015-03-10 21:56:45
Vestas Wind Systems A/S,DK0010268606,0,2015-03-10 22:02:24
Innofactor Oyj,FI0009007637,0,2015-03-11 07:30:00
Münchener Rückversicherungs-Gesellschaft Aktiengesellschaft in München,DE0008430026,0,2015-03-11 07:43:00
Münchener Rückversicherungs-Gesellschaft Aktiengesellschaft in München,DE0008430026,0,2015-03-11 07:43:00
VERBUND AG,AT0000746409,0,2015-03-11 07:59:08
VERBUND AG,AT0000746409,0,2015-03-11 07:59:08
Anoto Group AB,SE0000547929,0,2015-03-11 08:30:00
Orava Asuntorahasto Oyj,FI4000068614,0,2015-03-11 08:55:00
Solar A/S,DK0010274844,0,2015-03-11 09:50:23
Københavns Lufthavne A/S,DK0010201102,0,2015-03-11 10:01:22
DSB,NO0010523848,0,2015-03-11 10:50:58
Latvijas Gaze,LV0000100899,0,2015-03-11 12:38:56
GN Store Nord A/S,DK0010272632,0,2015-03-11 12:38:55
Hypoport AG,DE0005493365,0,2015-03-11 13:43:57
Hypoport AG,DE0005493365,0,2015-03-11 13:43:57
QSC AG,DE0005137004,0,2015-03-11 14:39:18
QSC AG,DE0005137004,0,2015-03-11 14:39:18
CANCOM SE,DE0005419105,0,2015-03-11 14:45:01
CANCOM SE,DE0005419105,0,2015-03-11 14:45:01
ALBIS Leasing AG,DE0006569403,0,2015-03-11 15:01:03
Grønlandsbanken A/S,DK0010230630,0,2015-03-11 15:47:21
Ixonos,FI0009008007,0,2015-03-11 16:00:00
KOFIBA-Kommunalfinanzierungsbank GmbH,DE000DXA0SM3,0,2015-03-11 16:28:39
Icelandair Group hf.,IS0000013464,0,2015-03-11 16:48:33
McKesson Europe AG,DE000CLS1001,0,2015-03-11 17:47:52
McKesson Europe AG,DE000CLS1001,0,2015-03-11 17:47:52
Atria Oyj,FI0009006548,0,2015-03-11 17:50:00
Genmab A/S,DK0010272202,0,2015-03-11 18:09:00
Genmab A/S,DK0010272202,0,2015-03-11 18:18:04
Olainfarm,LV0000100501,0,2015-03-11 22:09:15
Kardex AG,CH0100837282,0,2015-03-12 06:00:12
Kardex AG,CH0100837282,0,2015-03-12 06:00:12
Saldus mežrupnieciba,LV0000100154,0,2015-03-12 07:25:12
HUGO BOSS AG,DE000A1PHFF7,0,2015-03-12 07:27:12
HUGO BOSS AG,DE000A1PHFF7,0,2015-03-12 07:27:12
Saldus mežrupnieciba,LV0000100154,0,2015-03-12 07:28:20
ISS A/S,DK0060294858,0,2015-03-12 08:02:19
SSH Communications Security Oyj,FI0009008270,0,2015-03-12 09:45:00
Bang & Olufsen A/S,DK0010218429,0,2015-03-12 10:05:25
Saldus mežrupnieciba,LV0000100154,0,2015-03-12 10:12:04
YIT,FI0009800643,0,2015-03-12 11:00:00
Digia Oyj,FI0009007983,0,2015-03-12 12:50:00
Oldenburgische Landesbank AG,DE0008086000,0,2015-03-12 12:56:18
Sanoma Oyj,FI0009007694,0,2015-03-12 13:30:00
D/S Norden,DK0060083210,0,2015-03-12 13:51:15
Saldus mežrupnieciba,LV0000100154,0,2015-03-12 14:47:29
Archer Daniels Midland Company,US0394831020,0,2015-03-12 15:07:35
Archer Daniels Midland Company,US0394831020,0,2015-03-12 15:07:35
Stockmann Oyj Abp,FI0009000251,0,2015-03-12 15:15:00
Saldus mežrupnieciba,LV0000100154,0,2015-03-12 15:41:08
Genmab A/S,DK0010272202,0,2015-03-12 17:17:02
ISS A/S,DK0060294858,0,2015-03-12 17:29:25
Rella Holding A/S,DK0016033889,0,2015-03-12 17:39:58
Commerzbank Aktiengesellschaft,DE000CBK1001,0,2015-03-12 17:41:27
Commerzbank Aktiengesellschaft,DE000CBK1001,0,2015-03-12 17:41:27
Atlantic Petroleum P/F,FO000A0DN9X4,0,2015-03-12 17:45:16
ShaMaran Petroleum Corp,NO0010692882,0,2015-03-12 22:30:00
ISS A/S,DK0060294858,0,2015-03-12 23:37:42
Kuros Biosciences AG,CH0011025217,0,2015-03-13 07:00:14
Kuros Biosciences AG,CH0011025217,0,2015-03-13 07:00:14
Zealand Pharma A/S,DK0060257814,0,2015-03-13 07:52:51
Caverion Oyj,FI4000062781,0,2015-03-13 08:00:00
Immunicum AB,SE0005003654,0,2015-03-13 09:06:04
Columbus A/S,DK0010268366,0,2015-03-13 09:36:24
SimCorp A/S,DK0016026164,0,2015-03-13 10:13:18
Københavns Lufthavne A/S,DK0010201102,0,2015-03-13 10:25:59
Saldus mežrupnieciba,LV0000100154,0,2015-03-13 10:44:09
IMMOFINANZ AG,AT0000A21KS2,0,2015-03-13 11:18:08
IMMOFINANZ AG,AT0000A21KS2,0,2015-03-13 11:18:08
First Sensor AG,DE0007201907,0,2015-03-13 12:28:14
First Sensor AG,DE0007201907,0,2015-03-13 12:28:14
SP Group A/S,DK0010244771,0,2015-03-13 11:05:20
Realkredit Danmark A/S,DK0002200435,0,2015-03-13 12:35:53
Sydbank A/S,DK0010311471,0,2015-03-13 13:14:12
Olainfarm,LV0000100501,0,2015-03-13 15:00:01
Valmieras stikla škiedra,LV0000100485,0,2015-03-13 15:00:00
Aktieselskabet Schouw & Co.,DK0010253921,0,2015-03-13 15:02:45
BoConcept Holding,DK0060050201,0,2015-03-13 15:07:58
init innovation in traffic systems SE,DE0005759807,0,2015-03-13 16:06:37
init innovation in traffic systems SE,DE0005759807,0,2015-03-13 16:06:37
Fortum,FI0009007132,0,2015-03-13 16:30:37
Fortum,FI0009007132,0,2015-03-13 16:35:00
Petrogrand AB,SE0001587593,0,2015-03-13 16:40:00
Delticom AG,DE0005146807,0,2015-03-13 16:59:37
Delticom AG,DE0005146807,0,2015-03-13 16:59:37
artnet AG,DE000A1K0375,0,2015-03-13 17:03:05
artnet AG,DE000A1K0375,0,2015-03-13 17:03:05
Ultrasonic AG,DE000A1KREX3,0,2015-03-13 18:24:55
Ultrasonic AG,DE000A1KREX3,0,2015-03-13 18:24:55
Petrogrand AB,SE0001587593,0,2015-03-13 21:18:19
Vostok New Ventures Ltd.,SE0005191475,0,2015-03-16 08:00:00
Alphaform AG,DE0005487953,0,2015-03-16 08:19:35
Alphaform AG,DE0005487953,0,2015-03-16 08:19:35
BRFKredit a/s,DK0002100130,0,2015-03-16 09:33:35
Icelandair Group hf.,IS0000013464,0,2015-03-16 10:14:15
Nykredit Realkredit A/S,DK0002300573,0,2015-03-16 10:15:00
Totalkredit A/S,DK0004700580,0,2015-03-16 10:15:00
Realkredit Danmark A/S,DK0002200435,0,2015-03-16 10:38:06
KSB SE & Co. KGaA,DE0006292030,0,2015-03-16 10:46:15
KSB SE & Co. KGaA,DE0006292030,0,2015-03-16 10:46:15
DIALOG SEMICONDUCTOR Plc.,GB0059822006,0,2015-03-16 11:03:50
Kuros Biosciences AG,CH0011025217,0,2015-03-16 11:12:30
Kuros Biosciences AG,CH0011025217,0,2015-03-16 11:12:30
Alphaform AG,DE0005487953,0,2015-03-16 11:22:23
Alphaform AG,DE0005487953,0,2015-03-16 11:22:23
Genmab A/S,DK0010272202,0,2015-03-16 11:30:15
Comptel,FI0009008221,0,2015-03-16 12:00:00
Solar A/S,DK0010274844,0,2015-03-16 12:20:40
Greentech Energy Systems A/S,DK0010240514,0,2015-03-16 12:46:43
Caverion Oyj,FI4000062781,0,2015-03-16 13:15:00
Seligson & Co Rahastoyhtiö Oyj,FI0008805627,0,2015-03-16 13:52:50
Fraport AG Frankfurt Airport Services Worldwide,DE0005773303,0,2015-03-16 14:15:16
Fraport AG Frankfurt Airport Services Worldwide,DE0005773303,0,2015-03-16 14:15:16
NKT Holding A/S,DK0010287663,0,2015-03-16 14:33:54
A.S. Création Tapeten AG,DE000A1TNNN5,0,2015-03-16 14:56:36
A.S. Création Tapeten AG,DE000A1TNNN5,0,2015-03-16 14:56:36
