name,isin,type,dtcreated
Apetit Oyj,FI0009003503,0,2013-12-18 08:30:00
Efore,FI0009900054,0,2013-12-18 08:30:00
DEAG Deutsche Entertainment Aktiengesellschaft,DE000A0Z23G6,0,2013-12-18 08:27:08
DEAG Deutsche Entertainment Aktiengesellschaft,DE000A0Z23G6,0,2013-12-18 08:27:08
Vestas Wind Systems A/S,DK0010268606,0,2013-12-18 08:26:19
Seamless Distribution AB,SE0000857369,0,2013-12-18 07:50:00
AEVIS VICTORIA SA,CH0478634105,0,2013-12-18 07:23:30
AEVIS VICTORIA SA,CH0478634105,0,2013-12-18 07:23:30
AEVIS VICTORIA SA,CH0478634105,0,2013-12-18 07:23:30
PAION AG,DE000A0B65S3,0,2013-12-17 23:39:07
PAION AG,DE000A0B65S3,0,2013-12-17 23:39:07
3W Power S.A. / AEG Power Solutions,LU1072910919,0,2013-12-17 22:42:32
3W Power S.A. / AEG Power Solutions,LU1072910919,0,2013-12-17 22:42:32
Genmab A/S,DK0010272202,0,2013-12-17 21:43:51
mybet Holding SE,DE000A2LQ009,0,2013-12-17 18:50:48
mybet Holding SE,DE000A2LQ009,0,2013-12-17 18:50:48
PVA TePla AG,DE0007461006,0,2013-12-17 18:28:09
PVA TePla AG,DE0007461006,0,2013-12-17 18:28:09
Landsvirkjun,IS0000003127,0,2013-12-17 17:50:07
DIALOG SEMICONDUCTOR Plc.,GB0059822006,0,2013-12-17 17:30:10
DIALOG SEMICONDUCTOR Plc.,GB0059822006,0,2013-12-17 17:30:10
GoodMills Deutschland GmbH,DE0007629008,0,2013-12-17 16:30:49
TUI AG,DE000TUAG000,0,2013-12-17 16:15:32
TUI AG,DE000TUAG000,0,2013-12-17 16:15:32
SimCorp A/S,DK0016026164,0,2013-12-17 15:53:59
First Sensor AG,DE0007201907,0,2013-12-17 14:49:29
First Sensor AG,DE0007201907,0,2013-12-17 14:49:29
C.J. VOGEL  AKTIENGESELLSCHAFT für BETEILIGUNGEN,DE0007658007,0,2013-12-17 14:44:09
Daugavpils lokomotivju remonta rupnica,LV0000101061,0,2013-12-17 14:19:23
Nordic Shipholding A/S,DK0060083996,0,2013-12-17 12:04:04
GK Software SE,DE0007571424,0,2013-12-17 12:01:10
GK Software SE,DE0007571424,0,2013-12-17 12:01:10
Gigaset AG,DE0005156004,0,2013-12-17 10:26:35
Munksjö Oyj,FI4000048418,0,2013-12-17 10:20:00
Biohit Oyj,FI0009005482,0,2013-12-17 10:15:00
Fiskars,FI0009000400,0,2013-12-17 10:00:00
Asian Bamboo AG,DE000A0M6M79,0,2013-12-17 09:58:08
Asian Bamboo AG,DE000A0M6M79,0,2013-12-17 09:58:08
Lánamál ríkisins,IS0000006989,0,2013-12-17 09:46:19
Finnair Oyj,FI0009003230,0,2013-12-17 09:40:00
Alm. Brand A/S,DK0015250344,0,2013-12-17 09:34:36
Affecto Oyj,FI0009013312,0,2013-12-17 09:15:00
Glaston Oyj Abp,FI0009010219,0,2013-12-17 08:00:00
Efore,FI0009900054,0,2013-12-17 08:00:01
Innofactor Oyj,FI0009007637,0,2013-12-17 07:30:00
Íbúðalánasjóður,IS0000001113,0,2013-12-16 22:56:15
PSI Software AG,DE000A0Z1JH9,0,2013-12-16 18:50:29
PSI Software AG,DE000A0Z1JH9,0,2013-12-16 18:50:29
Nykredit Realkredit A/S,DK0002300573,0,2013-12-16 18:02:25
Sydbank A/S,DK0010311471,0,2013-12-16 18:00:00
Gigaset AG,DE0005156004,0,2013-12-16 17:57:33
NTT Security AG,DE0005155030,0,2013-12-16 17:16:10
NTT Security AG,DE0005155030,0,2013-12-16 17:16:10
Olainfarm,LV0000100501,0,2013-12-16 16:46:49
Panostaja Oyj,FI0009800379,0,2013-12-16 16:30:01
Panostaja Oyj,FI0009800379,0,2013-12-16 16:30:00
Nordic Shipholding A/S,DK0060083996,0,2013-12-16 16:11:03
Panostaja Oyj,FI0009800379,0,2013-12-16 15:00:01
Tribona AB,SE0005126885,0,2013-12-16 13:30:00
Royal UNIBREW A/S,DK0010242999,0,2013-12-16 13:12:48
cBrain A/S,DK0060030286,0,2013-12-16 13:07:36
Dovre Group Oyj,FI0009008098,0,2013-12-16 13:00:00
Realkredit Danmark A/S,DK0002200435,0,2013-12-16 12:53:38
Technopolis,FI0009006886,0,2013-12-16 12:30:00
Orkuveita Reykjavíkur,IS0000010775,0,2013-12-16 12:20:43
Ambu A/S,DK0010303619,0,2013-12-16 12:06:05
Totalkredit A/S,DK0004700580,0,2013-12-16 11:32:00
Nykredit Realkredit A/S,DK0002300573,0,2013-12-16 11:32:00
Greentech Energy Systems A/S,DK0010240514,0,2013-12-16 10:57:58
Íbúðalánasjóður,IS0000001113,0,2013-12-16 10:16:04
Raisio,FI0009800395,0,2013-12-16 09:27:38
BRFKredit a/s,DK0002100130,0,2013-12-16 09:15:42
Realkredit Danmark A/S,DK0002200435,0,2013-12-16 09:07:46
Stora Enso Oyj,FI0009005961,0,2013-12-16 09:00:03
ISRA VISION AG,DE0005488100,0,2013-12-16 07:59:07
ISRA VISION AG,DE0005488100,0,2013-12-16 07:59:07
Goldbach Group AG,CH0004870942,0,2013-12-16 07:00:13
Goldbach Group AG,CH0004870942,0,2013-12-16 07:00:10
Stylepit A/S,DK0060046522,0,2013-12-15 20:00:54
NEW VALUE AG,CH0010819867,0,2013-12-14 09:45:30
NEW VALUE AG,CH0010819867,0,2013-12-14 09:45:30
3W Power S.A. / AEG Power Solutions,LU1072910919,0,2013-12-13 19:53:08
3W Power S.A. / AEG Power Solutions,LU1072910919,0,2013-12-13 19:53:08
Epigenomics AG,DE000A11QW50,0,2013-12-13 19:49:47
Epigenomics AG,DE000A11QW50,0,2013-12-13 19:49:47
Global Entertainment AG,DE0001262186,0,2013-12-13 19:29:47
Global Entertainment AG,DE0001262186,0,2013-12-13 19:29:47
Youbisheng Green Paper AG,DE000A1KRLR0,0,2013-12-13 18:49:34
Youbisheng Green Paper AG,DE000A1KRLR0,0,2013-12-13 18:49:34
Aspocomp Group Oyj,FI0009008080,0,2013-12-13 18:00:00
Neschen AG,DE0005021307,0,2013-12-13 17:54:33
Tryg A/S,DK0060013274,0,2013-12-13 16:53:36
Nordic Shipholding A/S,DK0060083996,0,2013-12-13 15:32:05
Talentum Oyj,FI0009900898,0,2013-12-13 15:20:00
Rigas elektromašinbuves rupnica,LV0000101012,0,2013-12-13 15:14:20
KUKA Aktiengesellschaft,DE0006204407,0,2013-12-13 14:28:51
KUKA Aktiengesellschaft,DE0006204407,0,2013-12-13 14:28:51
GK Software SE,DE0007571424,0,2013-12-13 14:03:49
GK Software SE,DE0007571424,0,2013-12-13 14:03:49
Innofactor Oyj,FI0009007637,0,2013-12-13 13:30:22
NAXS Nordic Access Buyout Fund AB,SE0001965369,0,2013-12-13 11:48:47
Sponda Oyj,FI0009006829,0,2013-12-13 10:30:00
Evotec SE,DE0005664809,0,2013-12-13 10:29:29
Evotec SE,DE0005664809,0,2013-12-13 10:29:29
EASY SOFTWARE AG,DE000A2YN991,0,2013-12-13 09:46:54
Mayr-Melnhof Karton AG,AT0000938204,0,2013-12-13 09:37:48
Mayr-Melnhof Karton AG,AT0000938204,0,2013-12-13 09:37:48
Panostaja Oyj,FI0009800361,0,2013-12-13 09:30:00
S.A.G. Solarstrom AG,DE000A1E84A4,0,2013-12-13 09:28:32
S.A.G. Solarstrom AG,DE000A1E84A4,0,2013-12-13 09:28:32
Panostaja Oyj,FI0009800361,0,2013-12-13 09:00:00
Stockmann Oyj Abp,FI0009000251,0,2013-12-13 09:00:01
Petrogrand AB,SE0001587593,0,2013-12-13 08:52:38
Anoto Group AB,SE0000547929,0,2013-12-13 08:45:00
Finnair Oyj,FI0009003230,0,2013-12-13 08:45:01
Nordic Shipholding A/S,DK0060083996,0,2013-12-31 15:32:38
Innofactor Oyj,FI0009007637,0,2013-12-31 15:05:00
Comptel,FI0009008221,0,2013-12-31 14:00:00
Nurminen Logistics Oyj,FI0009900187,0,2013-12-31 14:00:00
Finnlines,FI0009003644,0,2013-12-31 11:30:05
DEMIRE Deutsche Mittelstand Real Estate AG,DE000A0XFSF0,0,2013-12-31 10:39:06
DEMIRE Deutsche Mittelstand Real Estate AG,DE000A0XFSF0,0,2013-12-31 10:39:06
Elisa,FI0009007884,0,2013-12-31 09:04:56
DEMIRE Deutsche Mittelstand Real Estate AG,DE000A0XFSF0,0,2013-12-31 09:04:24
DEMIRE Deutsche Mittelstand Real Estate AG,DE000A0XFSF0,0,2013-12-31 09:04:24
Innofactor Oyj,FI0009007637,0,2013-12-31 08:32:05
Tecnotree Oyj,FI0009010227,0,2013-12-31 08:09:41
ADLER Real Estate AG,DE0005008007,0,2013-12-30 18:55:23
ADLER Real Estate AG,DE0005008007,0,2013-12-30 18:55:23
Vivacon AG,DE0006048911,0,2013-12-30 18:11:43
Innofactor Oyj,FI0009007637,0,2013-12-30 14:00:03
Kuros Biosciences AG,CH0011025217,0,2013-12-30 13:35:35
Kuros Biosciences AG,CH0011025217,0,2013-12-30 13:35:35
ADLER Real Estate AG,DE0005008007,0,2013-12-30 13:24:05
ADLER Real Estate AG,DE0005008007,0,2013-12-30 13:24:05
Nokia,FI0009000681,0,2013-12-30 13:00:03
Nokian Renkaat,FI0009005318,0,2013-12-30 13:00:00
C-Rad AB,SE0002016352,0,2013-12-30 12:00:01
Rockwool International A/S,DK0010219153,0,2013-12-30 11:39:22
Innofactor Oyj,FI0009007637,0,2013-12-30 11:00:00
Latvijas balzams,LV0000100808,0,2013-12-30 10:24:27
Realkredit Danmark A/S,DK0002200435,0,2013-12-30 10:08:23
Totalkredit A/S,DK0004700580,0,2013-12-30 10:05:00
Nykredit Realkredit A/S,DK0002300573,0,2013-12-30 10:05:00
BRFKredit a/s,DK0002100130,0,2013-12-30 09:53:31
Carlsberg A/S,DK0010181759,0,2013-12-30 09:11:02
Veloxis Pharmaceuticals A/S,DK0060048148,0,2013-12-30 08:58:00
Aktieselskabet Schouw & Co.,DK0010253921,0,2013-12-30 08:49:08
AEVIS VICTORIA SA,CH0478634105,0,2013-12-30 07:00:16
AEVIS VICTORIA SA,CH0478634105,0,2013-12-30 07:00:16
AEVIS VICTORIA SA,CH0478634105,0,2013-12-30 07:00:16
Ditton pievadkežu rupnica,LV0000100212,0,2013-12-28 13:52:35
Stylepit A/S,DK0060046522,0,2013-12-28 10:32:57
H. Lundbeck A/S,DK0010287234,0,2013-12-27 16:22:15
Zur Rose Group AG,CH0042615283,0,2013-12-27 13:15:12
Zur Rose Group AG,CH0042615283,0,2013-12-27 13:15:12
BRFKredit a/s,DK0002100130,0,2013-12-27 12:45:17
FIH Erhvervsbank A/S,DK0003428589,0,2013-12-27 12:38:06
Innofactor Oyj,FI0009007637,0,2013-12-27 12:00:00
Innofactor Oyj,FI0009007637,0,2013-12-27 11:50:00
Karolinska Development AB,SE0002190926,0,2013-12-27 08:00:00
ALK-Abelló,DK0060027142,0,2013-12-26 23:18:37
Electrawinds SE,LU0538936351,0,2013-12-26 16:25:51
Turbon AG,DE0007504508,0,2013-12-24 20:48:27
Vestas Wind Systems A/S,DK0010268606,0,2013-12-24 16:59:45
Accentro Real Estate AG,DE000A0KFKB3,0,2013-12-24 10:37:11
Accentro Real Estate AG,DE000A0KFKB3,0,2013-12-24 10:37:11
Veloxis Pharmaceuticals A/S,DK0060048148,0,2013-12-24 09:00:00
Vestas Wind Systems A/S,DK0010268606,0,2013-12-23 18:59:48
EASY SOFTWARE AG,DE000A2YN991,0,2013-12-23 18:34:27
Haikui Seafood AG,DE000A1JH3F9,0,2013-12-23 17:14:29
Haikui Seafood AG,DE000A1JH3F9,0,2013-12-23 17:14:29
msg life ag,DE0005130108,0,2013-12-23 16:57:48
msg life ag,DE0005130108,0,2013-12-23 16:57:48
Biohit Oyj,FI0009005482,0,2013-12-23 15:00:00
A.P. Møller - Mærsk A/S,DK0010244425,0,2013-12-23 14:03:48
A.P. Møller - Mærsk A/S,DK0010244425,0,2013-12-23 14:00:40
Realkredit Danmark A/S,DK0002200435,0,2013-12-23 13:53:46
Innofactor Oyj,FI0009007637,0,2013-12-23 12:32:00
Innofactor Oyj,FI0009007637,0,2013-12-23 12:30:00
HCS Holding AB,SE0003689983,0,2013-12-23 12:07:03
Realkredit Danmark A/S,DK0002200435,0,2013-12-23 12:03:25
Solar A/S,DK0010274844,0,2013-12-23 12:00:00
Comptel,FI0009008221,0,2013-12-23 12:00:00
Nykredit Realkredit A/S,DK0002300573,0,2013-12-23 11:57:42
Nykredit Realkredit A/S,DK0002300573,0,2013-12-23 11:43:00
Totalkredit A/S,DK0004700580,0,2013-12-23 11:43:01
S.A.G. Solarstrom AG,DE000A1E84A4,0,2013-12-23 11:07:30
S.A.G. Solarstrom AG,DE000A1E84A4,0,2013-12-23 11:07:30
Nykredit Realkredit A/S,DK0002300573,0,2013-12-23 10:22:00
Totalkredit A/S,DK0004700580,0,2013-12-23 10:22:00
Realkredit Danmark A/S,DK0002200435,0,2013-12-23 10:19:28
Aktia Pankki Oyj,FI4000058870,0,2013-12-23 10:15:00
Landsbankinn hf.,IS0000023489,0,2013-12-23 09:49:24
BRFKredit a/s,DK0002100130,0,2013-12-23 09:45:54
Trainers' House Oyj,FI0009008122,0,2013-12-23 09:30:00
C-Rad AB,SE0002016352,0,2013-12-23 09:30:00
BRFKredit a/s,DK0002100130,0,2013-12-23 09:27:27
C-Rad AB,SE0002016352,0,2013-12-23 09:00:00
Vestas Wind Systems A/S,DK0010268606,0,2013-12-23 08:26:16
RusForest AB,SE0005132511,0,2013-12-23 08:05:00
Finnair Oyj,FI0009003230,0,2013-12-23 08:00:01
Aareal Bank AG,DE0005408116,0,2013-12-22 13:12:53
Aareal Bank AG,DE0005408116,0,2013-12-22 13:12:53
International Minerals Corp.,CA4598751002,0,2013-12-20 20:46:50
International Minerals Corp.,CA4598751002,0,2013-12-20 20:46:50
Atlantic Airways P/F,FO0000000062,0,2013-12-20 20:12:07
init innovation in traffic systems SE,DE0005759807,0,2013-12-20 17:19:28
init innovation in traffic systems SE,DE0005759807,0,2013-12-20 17:19:28
Pelikan Group GmbH,DE0006053101,0,2013-12-20 17:17:30
Pelikan Group GmbH,DE0006053101,0,2013-12-20 17:17:30
SolarWorld AG i.I.,DE000A1YCMM2,0,2013-12-20 16:36:47
SolarWorld AG i.I.,DE000A1YCMM2,0,2013-12-20 16:36:47
DO & CO Aktiengesellschaft,AT0000818802,0,2013-12-20 16:35:28
DO & CO Aktiengesellschaft,AT0000818802,0,2013-12-20 16:35:28
Telefónica Deutschland Holding AG,DE000A1J5RX9,0,2013-12-20 16:08:08
Telefónica Deutschland Holding AG,DE000A1J5RX9,0,2013-12-20 16:08:08
Affecto Oyj,FI0009013312,0,2013-12-20 16:00:01
Kabel Deutschland Holding AG,DE000KD88880,0,2013-12-20 15:09:30
Kabel Deutschland Holding AG,DE000KD88880,0,2013-12-20 15:09:30
Danske Bank A/S,DK0010274414,0,2013-12-20 15:01:43
Dalhoff Larsen & Horneman A/S,DK0060038933,0,2013-12-20 14:40:00
Realkredit Danmark A/S,DK0002200435,0,2013-12-20 14:07:59
Kabel Deutschland Holding AG,DE000KD88880,0,2013-12-20 14:05:29
Kabel Deutschland Holding AG,DE000KD88880,0,2013-12-20 14:05:29
Affecto Oyj,FI0009013312,0,2013-12-20 13:45:00
First Sensor AG,DE0007201907,0,2013-12-20 13:28:09
First Sensor AG,DE0007201907,0,2013-12-20 13:28:09
Nykredit Realkredit A/S,DK0002300573,0,2013-12-20 13:23:00
Totalkredit A/S,DK0004700580,0,2013-12-20 13:23:00
RHÖN-KLINIKUM AG,DE0007042301,0,2013-12-20 13:08:28
RHÖN-KLINIKUM AG,DE0007042301,0,2013-12-20 13:08:28
Reverta,LV0000800274,0,2013-12-20 13:08:00
Deutsche Balaton Aktiengesellschaft,DE0005508204,0,2013-12-20 12:40:47
Metsäliitto Osuuskunta,FI0002001611,0,2013-12-20 12:00:00
BRFKredit a/s,DK0002100130,0,2013-12-20 11:54:58
Vestjysk Bank A/S,DK0010304500,0,2013-12-20 11:50:00
Rigas kugu buvetava,LV0000100378,0,2013-12-20 11:48:16
Sto SE & Co. KGaA,DE0007274136,0,2013-12-20 11:12:52
Singulus Technologies AG,DE000A1681X5,0,2013-10-31 23:53:26
Singulus Technologies AG,DE000A1681X5,0,2013-10-31 23:53:26
CTS Eventim AG & Co. KGaA,DE0005470306,0,2013-11-12 09:31:50
CTS Eventim AG & Co. KGaA,DE0005470306,0,2013-11-12 09:31:50
nebag ag,CH0005059438,0,2013-10-31 21:00:10
mybet Holding SE,DE000A2LQ009,0,2013-10-31 18:41:53
mybet Holding SE,DE000A2LQ009,0,2013-10-31 18:41:53
Chr.Hansen Holding A/S,DK0060227585,0,2013-10-31 16:57:26
Your Family Entertainment AG,DE000A161N14,0,2013-09-26 18:03:00
Bechtle AG,DE0005158703,0,2013-10-31 15:17:07
Danske Bank A/S,DK0010274414,0,2013-10-31 15:29:25
Bechtle AG,DE0005158703,0,2013-10-31 15:47:51
Danske Bank A/S,DK0010274414,0,2013-10-31 13:55:59
SPORTTOTAL AG,DE000A1EMG56,0,2013-10-31 13:18:28
C-Rad AB,SE0002016352,0,2013-10-31 11:35:24
SURTECO GROUP SE,DE0005176903,0,2013-10-31 11:52:10
SURTECO GROUP SE,DE0005176903,0,2013-10-31 11:52:10
Panostaja Oyj,FI0009800361,0,2013-10-31 12:00:02
Deutsche Wohnen SE,DE000A0HN5C6,0,2013-10-31 12:14:07
Deutsche Wohnen SE,DE000A0HN5C6,0,2013-10-31 12:14:07
Lemminkäinen,FI0009900336,0,2013-10-31 12:30:00
Grobina,LV0000100527,0,2013-10-31 11:15:27
H. Lundbeck A/S,DK0010287234,0,2013-10-31 11:00:25
Technopolis,FI0009006886,0,2013-10-31 10:55:00
Raisio,FI0009800395,0,2013-10-31 10:00:00
Trifork A/S,DK0060102887,0,2013-10-31 09:32:36
YIT,FI0009800643,0,2013-10-31 09:05:00
SPORTTOTAL AG,DE000A1EMG56,0,2013-10-31 08:45:12
Citadele Asset Management,LV0000400224,0,2013-10-31 08:32:12
Lemminkäinen,FI0009900336,0,2013-10-31 08:30:00
Lundin Petroleum AB,SE0000825820,0,2013-10-31 08:15:46
Pandora A/S,DK0060252690,0,2013-10-31 08:14:42
Black Earth Farming Ltd.,SE0001882291,0,2013-10-31 08:00:00
Sanoma Oyj,FI0009007694,0,2013-10-31 07:50:00
Sanoma Oyj,FI0009007694,0,2013-10-31 07:45:01
Sanoma Oyj,FI0009007694,0,2013-10-31 07:45:01
Mikron Holding AG,CH0003390066,0,2013-10-31 07:00:52
Mikron Holding AG,CH0003390066,0,2013-10-31 07:00:52
Mikron Holding AG,CH0003390066,0,2013-10-31 07:00:52
Mikron Holding AG,CH0003390066,0,2013-10-31 07:00:52
Expedeon AG,DE000A2YN801,0,2013-10-25 18:53:28
Expedeon AG,DE000A2YN801,0,2013-10-25 18:53:28
Epigenomics AG,DE000A11QW50,0,2013-10-27 19:50:07
Epigenomics AG,DE000A11QW50,0,2013-10-27 19:50:07
Electrawinds SE,LU0538936351,0,2013-10-27 19:41:07
ADLER Real Estate AG,DE0005008007,0,2013-10-25 20:09:27
ADLER Real Estate AG,DE0005008007,0,2013-10-25 20:09:27
Africa Oil Corp.,CA00829Q1019,0,2013-10-28 08:00:02
Epigenomics AG,DE000A11QW50,0,2013-10-27 19:59:09
Epigenomics AG,DE000A11QW50,0,2013-10-27 19:59:09
BRFKredit a/s,DK0002100130,0,2013-10-28 08:12:31
C-Rad AB,SE0002016352,0,2013-10-28 09:00:00
Anoto Group AB,SE0000547929,0,2013-10-28 08:45:00
Softship AG,DE0005758304,0,2013-10-30 19:01:30
Deutsche Balaton Aktiengesellschaft,DE0005508204,0,2013-10-30 18:31:08
AEVIS VICTORIA SA,CH0478634105,0,2013-10-30 17:35:10
AEVIS VICTORIA SA,CH0478634105,0,2013-10-30 17:35:10
AEVIS VICTORIA SA,CH0478634105,0,2013-10-30 17:35:10
Rigas kugu buvetava,LV0000100378,0,2013-10-30 16:54:19
First Sensor AG,DE0007201907,0,2013-10-30 16:38:07
First Sensor AG,DE0007201907,0,2013-10-30 16:38:07
Aktia Pankki Oyj,FI4000058870,0,2013-10-30 15:50:00
Cavotec SA,CH0136071542,0,2013-10-30 14:32:15
Mare Baltic PCC Limited,DK0003444438,0,2013-10-30 14:31:10
Ixonos,FI0009008007,0,2013-10-30 14:30:00
Arion banki hf.,IS0000021186,0,2013-10-30 14:29:36
Elisa,FI0009007884,0,2013-10-30 14:05:00
Elisa,FI0009007884,0,2013-10-30 13:45:00
Cembra Money Bank AG,CH0225173167,0,2013-10-30 13:43:28
Apetit Oyj,FI0009003503,0,2013-10-30 13:00:00
PAION AG,DE000A0B65S3,0,2013-10-30 12:42:13
PAION AG,DE000A0B65S3,0,2013-10-30 12:42:13
SCHULER AG,DE000A0V9A22,0,2013-10-30 12:41:08
SCHULER AG,DE000A0V9A22,0,2013-10-30 12:41:08
SAF Tehnika,LV0000101129,0,2013-10-30 10:31:45
Norddeutsche Steingut Aktiengesellschaft,DE0006770001,0,2013-10-30 10:40:34
ShaMaran Petroleum Corp,CA8193201024,0,2013-10-30 11:00:00
Auriant Mining AB,SE0001337213,0,2013-10-30 09:45:08
C-Rad AB,SE0002016352,0,2013-10-30 08:45:00
Ixonos,FI0009008007,0,2013-10-30 08:45:00
MBB SE,DE000A0ETBQ4,0,2013-10-30 08:39:33
MBB SE,DE000A0ETBQ4,0,2013-10-30 08:39:33
Zealand Pharma A/S,DK0060257814,0,2013-10-30 08:25:08
SURTECO GROUP SE,DE0005176903,0,2013-10-30 08:23:13
SURTECO GROUP SE,DE0005176903,0,2013-10-30 08:23:13
Wirecard AG,DE0007472060,0,2013-10-30 07:39:55
Wirecard AG,DE0007472060,0,2013-10-30 07:39:55
Epigenomics AG,DE000A11QW50,0,2013-10-29 23:44:52
Epigenomics AG,DE000A11QW50,0,2013-10-29 23:44:52
CANCOM SE,DE0005419105,0,2013-10-29 20:45:27
CANCOM SE,DE0005419105,0,2013-10-29 20:45:27
ALBIS Leasing AG,DE0006569403,0,2013-10-29 19:19:51
ADLER Real Estate AG,DE0005008007,0,2013-10-29 18:46:07
3W Power S.A. / AEG Power Solutions,LU1072910919,0,2013-10-29 17:05:27
3W Power S.A. / AEG Power Solutions,LU1072910919,0,2013-10-29 17:05:27
Ambu A/S,DK0010303619,0,2013-10-29 16:37:05
Højgaard Holding A/S,DK0010255975,0,2013-10-29 15:36:50
Monberg & Thorsen A/S,DK0010224310,0,2013-10-29 15:36:51
ADLER Real Estate AG,DE0005008007,0,2013-10-29 15:14:15
Tecnotree Oyj,FI0009010227,0,2013-10-29 15:15:00
C-Rad AB,SE0002016352,0,2013-10-29 15:00:00
Ixonos,FI0009008007,0,2013-10-29 15:00:10
Panostaja Oyj,FI0009800361,0,2013-10-29 14:00:01
Doro AB,SE0000215493,0,2013-10-29 10:00:00
Deutsche Börse AG,DE0005810055,0,2013-10-28 19:13:47
Deutsche Börse AG,DE0005810055,0,2013-10-28 19:13:47
SAF Tehnika,LV0000101129,0,2013-10-28 19:32:36
Africa Oil Corp.,CA00829Q1019,0,2013-10-28 19:35:35
Epigenomics AG,DE000A11QW50,0,2013-10-28 21:00:49
Epigenomics AG,DE000A11QW50,0,2013-10-28 21:00:49
ShaMaran Petroleum Corp,CA8193201024,0,2013-10-28 21:17:34
VERBUND AG,AT0000746409,0,2013-10-29 08:00:48
VERBUND AG,AT0000746409,0,2013-10-29 08:00:48
RusForest AB,SE0005132511,0,2013-10-29 08:03:00
C-Rad AB,SE0002016352,0,2013-10-29 08:30:00
Plaut Aktiengesellschaft,AT0000A02Z18,0,2013-10-29 08:50:09
Epigenomics AG,DE000A11QW50,0,2013-10-29 08:55:07
Epigenomics AG,DE000A11QW50,0,2013-10-29 08:55:07
BAUER Aktiengesellschaft,DE0005168108,0,2013-10-28 18:14:47
BAUER Aktiengesellschaft,DE0005168108,0,2013-10-28 18:14:47
RHÖN-KLINIKUM AG,DE0007042301,0,2013-05-10 09:49:48
RHÖN-KLINIKUM AG,DE0007042301,0,2013-05-10 09:49:48
GeoSentric Oyj,FI0009004204,0,2013-10-28 15:45:00
Loewe Technologies GmbH,DE000A1X3W34,0,2013-10-28 15:17:14
Loewe Technologies GmbH,DE000A1X3W34,0,2013-10-28 15:17:14
Ixonos,FI0009008007,0,2013-10-28 15:00:01
elexis AG,DE0005085005,0,2013-10-28 14:47:48
Atria Oyj,FI0009006548,0,2013-10-28 14:30:00
PAION AG,DE000A0B65S3,0,2013-10-28 13:30:07
PAION AG,DE000A0B65S3,0,2013-10-28 13:30:07
FormPipe Software AB,SE0001338039,0,2013-10-28 13:20:07
Tivoli A/S,DK0010040500,0,2013-10-28 13:17:06
Nykredit Realkredit A/S,DK0002300573,0,2013-10-28 12:50:00
Totalkredit A/S,DK0004700580,0,2013-10-28 12:50:01
CANCOM SE,DE0005419105,0,2013-10-28 11:52:30
CANCOM SE,DE0005419105,0,2013-10-28 11:52:30
Nexus AG,DE0005220909,0,2013-05-10 08:20:11
Nexus AG,DE0005220909,0,2013-05-10 08:20:11
Medisana GmbH,DE0005492540,0,2013-06-04 18:47:08
GeoSentric Oyj,FI0009004204,0,2013-10-28 10:30:01
Nykredit Realkredit A/S,DK0002300573,0,2013-08-27 10:16:11
Neschen AG,DE0005021307,0,2013-05-09 18:36:28
Neschen AG,DE0005021307,0,2013-05-09 18:36:28
Pittler Maschinenfabrik AG,DE0006925001,0,2013-01-02 19:47:49
tmc Content Group AG,CH0016458363,0,2013-01-03 11:12:31
GAGFAH S.A.,LU0269583422,0,2013-01-04 11:44:30
GAGFAH S.A.,LU0269583422,0,2013-01-04 11:44:30
Girindus AG i.L.,DE0005880405,0,2013-01-04 21:58:29
United Internet AG,DE0005089031,0,2013-01-07 10:51:30
United Internet AG,DE0005089031,0,2013-01-07 10:51:30
Gigaset AG,DE0005156004,0,2013-01-07 12:42:29
Oasmia Pharmaceutical AB,SE0000722365,0,2013-01-07 13:00:29
Oasmia Pharmaceutical AB,SE0000722365,0,2013-01-07 13:00:29
Gigaset AG,DE0005156004,0,2013-01-07 18:19:10
New Work SE,DE000NWRK013,0,2013-01-08 12:09:33
New Work SE,DE000NWRK013,0,2013-01-08 12:09:33
Alexanderwerk AG,DE0005032007,0,2013-01-08 13:21:53
QSC AG,DE0005137004,0,2013-01-09 11:21:51
QSC AG,DE0005137004,0,2013-01-09 11:21:51
MyHammer Holding AG,DE000A11QWW6,0,2013-01-09 11:33:11
Krones AG,DE0006335003,0,2013-01-09 14:34:53
Krones AG,DE0006335003,0,2013-01-09 14:34:53
Deutsche Börse AG,DE0005810055,0,2013-01-09 16:04:51
Deutsche Börse AG,DE0005810055,0,2013-01-09 16:04:51
MAN SE,DE0005937007,0,2013-01-09 18:10:36
MAN SE,DE0005937007,0,2013-01-09 18:10:36
DIALOG SEMICONDUCTOR Plc.,GB0059822006,0,2013-01-10 07:30:13
DIALOG SEMICONDUCTOR Plc.,GB0059822006,0,2013-01-10 07:30:13
Ming Le Sports AG,DE000A2LQ728,0,2013-01-10 07:49:50
Ming Le Sports AG,DE000A2LQ728,0,2013-01-10 07:49:50
New-York Hamburger Gummi-Waaren Compagnie AG,DE0006765506,0,2013-01-11 12:41:29
Girindus AG i.L.,DE0005880405,0,2013-01-11 23:18:49
ALNO Aktiengesellschaft i.I.,DE0007788408,0,2013-01-13 13:22:11
Sky Deutschland GmbH,DE000SKYD000,0,2013-01-14 07:33:34
Sky Deutschland GmbH,DE000SKYD000,0,2013-01-14 07:33:34
PULSION Medical Systems SE,DE0005487904,0,2013-01-14 09:41:30
